record_id,record_type,decision,assembly_score,band,slot_families,slot_assignments,declared_routes,title,source_identity,external_paper_title,external_paper_year,external_paper_venue,external_paper_doi
CAMDB-0001,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;terminal_action;window_action;closure_lift,06;16;26;36;07;17;27;37;08;18;28;38;09;19;29;39;00;10;20;30,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33;00;10;20;30,cam_comprehensive.db,D:\CQE_CMPLX\unpack-and-bind\cam_crystal\cam_comprehensive.db,,,,
CAMDB-0002,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQECMPLX-AirLock\forgefactory-v0.3-lineage-read\ForgeFactory_v0_3\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0003,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0004,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\CMPLX-Kernel\kernel\lib-forge\lattice_forge_src\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0005,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\CMPLX-Kernel\lib-forge\lattice_forge_src\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0006,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\CMPLX-PartsFactory-main\packages\lattice-forge\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0007,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\CQECMPLX-AirLock\forgefactory-v0.3-lineage-read\ForgeFactory_v0_3\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0008,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\CQECMPLX-Production\lib-forge\lattice_forge_src\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0009,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33;00;10;20;30,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQECMPLX-AirLock\forgefactory-v0.3-lineage-read\ForgeFactory_v0_3\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0010,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33;00;10;20;30,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0011,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\forge_reforge_archive\FLCR_05_Lattice_Forge_System_3549b6a873f8\FLCR_05_Lattice_Forge_System\packages\lattice-forge\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0012,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\forge_reforge_archive\ForgeFactory_v0_2_package_1e628c4f235d\ForgeFactory_v0_2\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0013,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\forge_reforge_archive\ForgeFactory_v0_3_package_4cc79a0ed1fb\ForgeFactory_v0_3\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0014,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33;00;10;20;30,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\forge_reforge_archive\Papers00_10_CQE_MasterTransport_v2_3_Package_c97e3d70131f\Papers00_10_CQE_MasterTransport_v2_3\source_bundle\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0015,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\legacy_repo_zip\CMPLX-PartsFactory-main (1)_5042376b324e\CMPLX-PartsFactory-main\packages\lattice-forge\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0016,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\rule30_proof_archive\CMPLX-R30-FINAL-SUBMISSION.tar_95ff0af1eaf1\PROOF\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0017,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\rule30_proof_archive\CMPLX-R30-full-checkpoint-v2.tar_635946ad2f19\CMPLX-R30\PROOF\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0018,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\rule30_proof_archive\CMPLX-R30-full-checkpoint-v3.tar_ba342bfe0d6e\PROOF\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0019,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\rule30_proof_archive\CMPLX-R30-full-checkpoint-v4.tar_cd7854fe2571\PROOF\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0020,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\rule30_proof_archive\CMPLX-R30-full-checkpoint-v5.tar_926c69ec131d\PROOF\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0021,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\rule30_proof_archive\CMPLX-R30-full-checkpoint-v6.tar_bbb3e6191330\PROOF\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0022,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\rule30_proof_archive\CMPLX-R30-full-checkpoint-v7.tar_e9fc1baa0d04\PROOF\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0023,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;enumeration_action;fold_action;terminal_action,46;56;66;76;47;57;67;77;41;51;61;71;43;53;63;73;48;58;68;78,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33,cmplx_morphism_ledger_seed_v0_6.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\rule30_proof_archive\CMPLX-R30-full-checkpoint.tar_fb90e4044176\CMPLX-R30\PROOF\src\lattice_forge\ledger\data\cmplx_morphism_ledger_seed_v0_6.db,,,,
CAMDB-0024,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;closure_lift;residual_action;boundary_action,06;16;26;36;07;17;27;37;00;10;20;30;02;12;22;32;04;14;24;34,08;18;28;38;06;16;26;36;07;17;27;37;00;10;20;30,crystal.db,D:\CQE_CMPLX\git-hosted-roots\CQECMPLX-Production\archive\stale-review\2026-06-27\production\operations\crystal_library\crystal.db,,,,
CAMDB-0025,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;closure_lift;residual_action;boundary_action,06;16;26;36;07;17;27;37;00;10;20;30;02;12;22;32;04;14;24;34,08;18;28;38;06;16;26;36;07;17;27;37;00;10;20;30,crystal.db,D:\CQE_CMPLX\kernel\staging\crystal_library\crystal.db,,,,
CAMDB-0026,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;terminal_action;closure_lift;fold_action,06;16;26;36;07;17;27;37;08;18;28;38;00;10;20;30;03;13;23;33,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33;00;10;20;30,mannai_memory.db,D:\CQE_CMPLX\CQE-CMPLX-1T-Production\src\products\fourpack\mannai_data\mannai_memory.db,,,,
CAMDB-0027,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;terminal_action;window_action;closure_lift,06;16;26;36;07;17;27;37;08;18;28;38;09;19;29;39;00;10;20;30,48;58;68;78;46;56;66;76;47;57;67;77;43;53;63;73;40;50;60;70;49;59;69;79,cqe_cam_crystal.db,D:\CQE_CMPLX\unpack-and-bind\cqe_cam_crystal.db,,,,
CAMDB-0028,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;terminal_action;window_action;closure_lift,06;16;26;36;07;17;27;37;08;18;28;38;09;19;29;39;00;10;20;30,48;58;68;78;46;56;66;76;47;57;67;77;43;53;63;73;40;50;60;70;49;59;69;79,crystal.db,D:\CQE_CMPLX\unpack-and-bind\.cqe\masters\8f2eb5bc33432230\crystal.db,,,,
CAMDB-0029,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;terminal_action;window_action;closure_lift,06;16;26;36;07;17;27;37;08;18;28;38;09;19;29;39;00;10;20;30,48;58;68;78;46;56;66;76;47;57;67;77;43;53;63;73;40;50;60;70;49;59;69;79,cqe_cam_crystal.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\general_history_archive\cqekernel_bound_cam_v1_b5377a589c34\cqekernel_bound\cam_crystal\cqe_cam_crystal.db,,,,
CAMDB-0030,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;terminal_action;window_action;closure_lift,06;16;26;36;07;17;27;37;08;18;28;38;09;19;29;39;00;10;20;30,48;58;68;78;46;56;66;76;47;57;67;77;43;53;63;73;40;50;60;70;49;59;69;79,cqecmplx_corpus.db,D:\CQE_CMPLX\git-hosted-roots\CQECMPLX-Production\archive\stale-review\2026-06-27\root-artifacts\cqecmplx_corpus.db,,,,
CAMDB-0031,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;terminal_action;window_action;closure_lift,06;16;26;36;07;17;27;37;08;18;28;38;09;19;29;39;00;10;20;30,48;58;68;78;46;56;66;76;47;57;67;77;43;53;63;73;40;50;60;70;49;59;69;79,cqecmplx_corpus.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\product_archive\CQECMPLX-Production-main(11)_0c3f8e031cf7\CQECMPLX-Production-main\cqecmplx_corpus.db,,,,
CAMDB-0032,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;terminal_action;bridge_action;closure_lift;fold_action,06;16;26;36;08;18;28;38;07;17;27;37;00;10;20;30;03;13;23;33,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33;00;10;20;30,app.db,D:\CQE_CMPLX\CMPLX-Kernel\kernel\lib-forge\odysseus\data\app.db,,,,
CAMDB-0033,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;terminal_action;bridge_action;closure_lift;fold_action,06;16;26;36;08;18;28;38;07;17;27;37;00;10;20;30;03;13;23;33,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33;00;10;20;30,app.db,D:\CQE_CMPLX\CMPLX-Kernel\lib-forge\odysseus\data\app.db,,,,
CAMDB-0034,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;terminal_action;bridge_action;closure_lift;fold_action,06;16;26;36;08;18;28;38;07;17;27;37;00;10;20;30;03;13;23;33,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33;00;10;20;30,app.db,D:\CQE_CMPLX\CQECMPLX-Production\lib-forge\odysseus\data\app.db,,,,
CAMDB-0035,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;terminal_action;bridge_action;closure_lift;fold_action,06;16;26;36;08;18;28;38;07;17;27;37;00;10;20;30;03;13;23;33,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33;00;10;20;30,e8.db,D:\CQE_CMPLX\g\CMPLX\cmplx_submodules\CMPLX\core\src\cmplx\core\mmdb\databases\e8.db,,,,
CAMDB-0036,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;terminal_action;bridge_action;closure_lift;fold_action,06;16;26;36;08;18;28;38;07;17;27;37;00;10;20;30;03;13;23;33,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33;00;10;20;30,e8.db,D:\CQE_CMPLX\g\CMPLX\cmplx_submodules\CMPLXUNI\src\cmplx\core\mmdb\databases\e8.db,,,,
CAMDB-0037,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;terminal_action;bridge_action;closure_lift;fold_action,06;16;26;36;08;18;28;38;07;17;27;37;00;10;20;30;03;13;23;33,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33;00;10;20;30,e8.db,D:\CQE_CMPLX\g\CMPLX\core\src\cmplx\core\mmdb\databases\e8.db,,,,
CAMDB-0038,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;terminal_action;bridge_action;closure_lift;fold_action,06;16;26;36;08;18;28;38;07;17;27;37;00;10;20;30;03;13;23;33,48;58;68;78;46;56;66;76;47;57;67;77;43;53;63;73;40;50;60;70,tmn_unified.db,D:\CQE_CMPLX\forge_dbs\tmn_unified.db,,,,
CAMDB-0039,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;terminal_action;bridge_action;closure_lift;fold_action,06;16;26;36;08;18;28;38;07;17;27;37;00;10;20;30;03;13;23;33,48;58;68;78;46;56;66;76;47;57;67;77;43;53;63;73;40;50;60;70,tmn_unified.db,D:\CQE_CMPLX\git-hosted-roots\CQECMPLX-Production\archive\stale-review\2026-06-27\production\operations\forge-dbs\tmn_unified.db,,,,
CAMDB-0040,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;terminal_action;bridge_action;closure_lift;fold_action,06;16;26;36;08;18;28;38;07;17;27;37;00;10;20;30;03;13;23;33,48;58;68;78;46;56;66;76;47;57;67;77;43;53;63;73;40;50;60;70,crystal_vault.db,D:\CQE_CMPLX\git-hosted-roots\CQECMPLX-Production\archive\stale-review\2026-06-27\production\packages\cqecmplx-forge\src\CrystalForge\crystal_vault.db,,,,
CAMDB-0041,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;terminal_action;closure_lift;fold_action;boundary_action,06;16;26;36;08;18;28;38;00;10;20;30;03;13;23;33;04;14;24;34,08;18;28;38;06;16;26;36;03;13;23;33;00;10;20;30,cqe_crystal_chains.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\general_history_archive\cqekernel_crystal_chains_v1_8b855c0a13de\cqekernel_bound\cam_crystal\cqe_crystal_chains.db,,,,
CAMDB-0042,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;closure_lift;fold_action;terminal_action,06;16;26;36;07;17;27;37;00;10;20;30;03;13;23;33;08;18;28;38,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33;00;10;20;30,memory.db,D:\CQE_CMPLX\CMPLX-Manny\Working Prototyping\db\ai_memory\memory.db,,,,
CAMDB-0043,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;closure_lift;fold_action;terminal_action,06;16;26;36;07;17;27;37;00;10;20;30;03;13;23;33;08;18;28;38,08;18;28;38;06;16;26;36;07;17;27;37;03;13;23;33;00;10;20;30,memory.db,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\legacy_repo_zip\CMPLX-Manny-main_425aa2d4f618\CMPLX-Manny-main\Working Prototyping\db\ai_memory\memory.db,,,,
CAMDB-0044,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;terminal_action;closure_lift;fold_action,06;16;26;36;07;17;27;37;08;18;28;38;00;10;20;30;03;13;23;33,06;16;26;36;07;17;27;37;03;13;23;33;08;18;28;38;00;10;20;30,receipts.sqlite,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\forge_reforge_archive\cqe_transport_workspace_bootstrap_8a821e86ee99\cqe_transport_workspace\03_receipts\receipts.sqlite,,,,
CAMDB-0045,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;bridge_action;window_action;closure_lift;residual_action,46;56;66;76;47;57;67;77;49;59;69;79;40;50;60;70;42;52;62;72,46;56;66;76;47;57;67;77;40;50;60;70;49;59;69;79,canon_baseline.db,D:\CQE_CMPLX\gap_analysis\canon_baseline.db,,,,
CAMDB-0046,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;closure_lift;boundary_action;window_action,06;16;26;36;07;17;27;37;00;10;20;30;04;14;24;34;09;19;29;39,08;18;28;38;06;16;26;36;07;17;27;37;00;10;20;30,mmdb.sqlite3,D:\CQE_CMPLX\g\CMPLX\cmplx_submodules\CMPLX\core\mmdb\mmdb.sqlite3,,,,
CAMDB-0047,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;closure_lift;boundary_action;window_action,06;16;26;36;07;17;27;37;00;10;20;30;04;14;24;34;09;19;29;39,08;18;28;38;06;16;26;36;07;17;27;37;00;10;20;30,mmdb.sqlite3,D:\CQE_CMPLX\g\CMPLX\cmplx_submodules\CMPLXUNI\mmdb\mmdb.sqlite3,,,,
CAMDB-0048,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;closure_lift;boundary_action;window_action,06;16;26;36;07;17;27;37;00;10;20;30;04;14;24;34;09;19;29;39,08;18;28;38;06;16;26;36;07;17;27;37;00;10;20;30,mmdb.sqlite3,D:\CQE_CMPLX\g\CMPLX\core\mmdb\mmdb.sqlite3,,,,
CAMDB-0049,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;closure_lift;boundary_action;window_action,06;16;26;36;07;17;27;37;00;10;20;30;04;14;24;34;09;19;29;39,08;18;28;38;06;16;26;36;07;17;27;37;00;10;20;30,mmdb.sqlite3,D:\CQE_CMPLX\g\CMPLXUNI\mmdb\mmdb.sqlite3,,,,
CAMDB-0050,cam_database_port_candidate,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;closure_lift;boundary_action;window_action,06;16;26;36;07;17;27;37;00;10;20;30;04;14;24;34;09;19;29;39,08;18;28;38;06;16;26;36;07;17;27;37;00;10;20;30,mmdb.sqlite3,D:\CQE_CMPLX\_drive-audit\archive_history\unpacked\legacy_repo_zip\CMPLXUNI-main_1ee5b49117c0\CMPLXUNI-main\mmdb\mmdb.sqlite3,,,,
